customerNo,uniqueTranId,transactionDate,amount,description
37452466,WO4636688904,19-09-2025,2491.57,Miscellaneous
37452035,KW7542396404,18-09-2025,969.8,Subscription
37452072,HX0163721711,19-09-2025,2754.35,Medical expense
37452212,MH7906470557,18-09-2025,3466.81,Online shopping
37452443,HF9667594088,19-09-2025,1862.66,Miscellaneous
37452490,AH6920261266,18-09-2025,4993.38,Miscellaneous
37451971,NB0621039385,19-09-2025,877.85,Electronics
37452158,PN9381564677,19-09-2025,4492.47,Online shopping
37451436,VC6780680775,18-09-2025,2071.36,Medical expense
37451963,AV6286587087,19-09-2025,3581.13,Utility payment
37451308,WJ1187098661,18-09-2025,4539.37,Utility payment
37451790,AH5470096820,19-09-2025,4376.52,Electronics
37451400,AI9354037151,19-09-2025,2953.75,Utility payment
37451289,BG2364206802,18-09-2025,2885.84,Miscellaneous
37451780,YQ9402313550,19-09-2025,4860.36,Subscription
37451274,OC2442608696,18-09-2025,3153.91,Restaurant bill
37451362,OG0751878934,18-09-2025,1019.24,Fuel recharge
37451077,ZX7638586440,19-09-2025,3796.45,Travel booking
37451148,OQ6009357598,19-09-2025,1849.31,Medical expense
37451241,HY6121385445,19-09-2025,716.35,Utility payment
37452334,LK7960770345,18-09-2025,1856.66,Medical expense
37452487,DD3171901508,19-09-2025,3727.38,Utility payment
37451233,XS3178584683,19-09-2025,2488.36,Medical expense
37452278,FK6987491124,19-09-2025,1578.99,Online shopping
37451885,UP2915184653,19-09-2025,4887.34,Restaurant bill
37451162,GF6376096297,18-09-2025,2595.42,Miscellaneous
37451862,AR6285611317,19-09-2025,1948.35,Medical expense
37452169,HB2652715362,19-09-2025,1068.2,Travel booking
37451006,KO1286328337,18-09-2025,2410.08,Grocery purchase
37452090,IS5792083640,18-09-2025,3961.45,Utility payment
37452084,DY6023237819,19-09-2025,2347.9,Electronics
37451560,DU0474922644,19-09-2025,2028.72,Electronics
37451056,UF8887901908,18-09-2025,957.65,Online shopping
37451119,YG2703785500,19-09-2025,1384.19,Grocery purchase
37451031,SI9949657732,19-09-2025,4273.46,Online shopping
37451051,BY5648013911,19-09-2025,3196.65,Medical expense
37452368,MA0946186696,18-09-2025,856.71,Utility payment
37451748,ZT1904723430,19-09-2025,170.28,Subscription
37452420,PW6347731619,19-09-2025,2105.7,Miscellaneous
37451734,CQ2278979222,18-09-2025,1943.8,Travel booking
37452167,JC0643851589,19-09-2025,1635.24,Grocery purchase
37451303,JR4006598479,18-09-2025,4300.03,Grocery purchase
37452049,RL8995020526,19-09-2025,139.2,Fuel recharge
37452326,JW6735691906,19-09-2025,3565.33,Subscription
37451627,YD3349318563,19-09-2025,3399.82,Grocery purchase
37451224,YY9446345414,19-09-2025,4706.21,Utility payment
37451996,KB3596259476,18-09-2025,2922.61,Online shopping
37451097,IY9048362137,19-09-2025,3965.86,Fuel recharge
37452428,UB1173130375,19-09-2025,4052.25,Miscellaneous
37452199,SU2025041717,19-09-2025,3032.65,Utility payment
37451095,BR8912575059,19-09-2025,2806.57,Travel booking
37451669,EW8099034400,18-09-2025,3256.36,Medical expense
37451219,PS9004303225,18-09-2025,2997.61,Restaurant bill
37451029,OT7219763545,18-09-2025,2952.07,Electronics
37451810,DM8030500816,18-09-2025,4214.9,Medical expense
37451071,TZ9422207727,19-09-2025,190.3,Grocery purchase
37451738,JF2167124376,19-09-2025,3760.24,Subscription
37451748,YD0050823561,19-09-2025,2289.89,Online shopping
37451571,YX5012289341,18-09-2025,2839.95,Online shopping
37451024,WR4336685274,18-09-2025,3630.85,Miscellaneous
37451576,SA7543712360,19-09-2025,3126.58,Medical expense
37451812,CC6680831386,19-09-2025,2945.88,Travel booking
37452324,AH8367919887,19-09-2025,3403.21,Grocery purchase
37452498,DU9580162986,19-09-2025,3576.53,Grocery purchase
37451009,KE6274747464,19-09-2025,3785.5,Medical expense
37451108,KB7635391132,18-09-2025,3680.94,Restaurant bill
37452057,MF7837526314,19-09-2025,1753.58,Restaurant bill
37452338,KD6055685707,18-09-2025,4441.43,Electronics
37452308,SV6711336849,18-09-2025,3368.07,Travel booking
37451723,ZC6968871729,18-09-2025,3230.28,Restaurant bill
37451918,VV2127264914,19-09-2025,2947.6,Online shopping
37451365,EC2775748229,19-09-2025,4460.8,Subscription
37452459,ZB3261246838,18-09-2025,720.92,Restaurant bill
37451661,RH7411475184,18-09-2025,1895.32,Online shopping
37451597,AX2973273232,18-09-2025,4932.66,Restaurant bill
37452186,SQ5604632939,19-09-2025,2439.12,Travel booking
37451624,UO5838909882,18-09-2025,682.82,Subscription
37451570,PM3770038246,18-09-2025,3198.32,Miscellaneous
37451033,WB2887293986,18-09-2025,4397.47,Medical expense
37451525,PP6109920009,18-09-2025,3943.07,Travel booking
37451523,TH0913888110,19-09-2025,683.71,Fuel recharge
37451358,VF4658599082,19-09-2025,53.81,Travel booking
37451499,FJ4188821142,19-09-2025,1602.36,Medical expense
37452099,AF8980735689,18-09-2025,1239.78,Miscellaneous
37451067,QH9982146214,19-09-2025,3576.24,Electronics
37451514,TY6271655302,18-09-2025,1324.76,Restaurant bill
37452034,DZ5602672678,18-09-2025,1750.91,Grocery purchase
37451034,MA5414520735,19-09-2025,1800.27,Fuel recharge
37451061,BJ2799608813,18-09-2025,2009.29,Grocery purchase
37451671,EI2313740060,18-09-2025,3818.73,Grocery purchase
37451376,SH5024238595,18-09-2025,546.78,Grocery purchase
37452464,ZY6404821664,19-09-2025,4114.72,Grocery purchase
37452250,OS7238723421,19-09-2025,976.4,Online shopping
37452143,XO8153045841,19-09-2025,26.5,Online shopping
37452119,JA1291197503,18-09-2025,1520.29,Subscription
37452018,AQ8203203018,18-09-2025,653.67,Online shopping
37451795,YK3239064474,19-09-2025,2427.49,Restaurant bill
37452380,FN8923181488,18-09-2025,2142.85,Fuel recharge
37451831,YN4795379121,18-09-2025,3159.3,Online shopping
37452343,SR1738863280,18-09-2025,174.0,Medical expense
37452220,XQ8425085890,18-09-2025,1472.54,Online shopping
37451070,ZN2083008718,18-09-2025,1110.2,Online shopping
37451098,RS9555033794,19-09-2025,2451.97,Medical expense
37451738,ON8371922686,18-09-2025,1414.72,Medical expense
37451222,SY9486416358,18-09-2025,4493.08,Medical expense
37451164,QR1037606273,19-09-2025,2235.63,Restaurant bill
37451896,AP1958578178,19-09-2025,238.38,Utility payment
37451481,XJ4924957225,19-09-2025,1590.57,Online shopping
37451933,ML5509739313,19-09-2025,4343.89,Online shopping
37452115,PP9023355773,18-09-2025,2868.14,Miscellaneous
37452166,MK8388072631,18-09-2025,2582.74,Utility payment
37451261,DL1759856564,18-09-2025,4997.96,Medical expense
37451463,DM6623683244,18-09-2025,4784.37,Subscription
37451455,OJ4608436058,18-09-2025,4834.55,Miscellaneous
37451728,QC2322192821,19-09-2025,3930.58,Miscellaneous
37451126,FY3670214548,19-09-2025,4594.69,Miscellaneous
37451542,ZW2191261427,18-09-2025,3218.74,Miscellaneous
37451589,UY6635507476,19-09-2025,4598.72,Restaurant bill
37451360,CC5672235365,19-09-2025,975.92,Utility payment
37452496,JZ6572591825,19-09-2025,3115.44,Utility payment
37451973,FW6503056070,19-09-2025,3800.41,Utility payment
37451606,BA2866562548,19-09-2025,2641.29,Utility payment
37452052,LG3968707682,19-09-2025,2267.21,Fuel recharge
37451073,HW8060534779,18-09-2025,457.3,Travel booking
37451439,DL3906579651,18-09-2025,1426.92,Fuel recharge
37451550,EZ1708564772,18-09-2025,2229.86,Online shopping
37452395,FI7863315976,18-09-2025,1100.24,Medical expense
37452306,UJ0956851214,19-09-2025,2883.02,Travel booking
37451808,JM9714967106,19-09-2025,624.7,Fuel recharge
37451655,YP2043270450,19-09-2025,1024.71,Medical expense
37452446,GP0429264271,19-09-2025,221.55,Restaurant bill
37452348,CB2137825553,18-09-2025,2108.91,Medical expense
37451484,XC9827761578,19-09-2025,3665.51,Medical expense
37452269,VN0366606230,18-09-2025,2391.2,Medical expense
37451331,QK6645129977,19-09-2025,4182.83,Electronics
37451952,KL4388986179,18-09-2025,3883.38,Subscription
37451899,UY6628551241,19-09-2025,1474.14,Subscription
37451414,IX4687735065,18-09-2025,2644.88,Medical expense
37451294,YD2028596220,19-09-2025,3985.43,Subscription
37452078,FR1732794144,18-09-2025,3502.53,Miscellaneous
37452172,RJ6254437751,18-09-2025,3666.52,Fuel recharge
37451091,SD3648981956,18-09-2025,873.23,Utility payment
37452129,LL9951574748,18-09-2025,52.69,Fuel recharge
37451674,HE9249703300,18-09-2025,3945.6,Subscription
37451450,EY2590108070,18-09-2025,2945.95,Grocery purchase
37452326,IW2222637815,19-09-2025,2808.89,Electronics
37451213,DA2869249943,18-09-2025,3968.19,Restaurant bill
37452094,UL4259318516,19-09-2025,3357.22,Fuel recharge
37452240,FA7127589349,18-09-2025,630.04,Restaurant bill
37451793,IV0323996474,19-09-2025,1729.75,Online shopping
37451834,KA1845373421,19-09-2025,3308.19,Fuel recharge
37451286,BU0455215839,18-09-2025,3903.8,Online shopping
37452403,GQ5433949855,18-09-2025,1195.8,Subscription
37451381,JG2254368179,18-09-2025,4878.02,Online shopping
37452003,QX1288964049,18-09-2025,53.05,Restaurant bill
37451700,XG7159277119,18-09-2025,4473.23,Miscellaneous
37452417,TT8562764249,18-09-2025,4803.73,Subscription
37452072,KV7441170395,18-09-2025,2357.74,Electronics
37451863,QA2508697028,18-09-2025,1788.22,Fuel recharge
37452291,NP2245863938,18-09-2025,4937.26,Fuel recharge
37451108,EY2788082525,19-09-2025,858.99,Online shopping
37451517,JI5136621685,18-09-2025,2980.05,Restaurant bill
37452143,CP8487889146,19-09-2025,3316.42,Medical expense
37452086,NP3104514472,19-09-2025,2705.14,Miscellaneous
37451846,UX0659707072,18-09-2025,237.97,Online shopping
37451655,VR8893468848,18-09-2025,2920.51,Travel booking
37451145,XC8742024840,19-09-2025,4871.55,Fuel recharge
37451093,AM7411688214,18-09-2025,4890.44,Online shopping
37452115,JU5352190977,19-09-2025,4862.71,Electronics
37452062,WP1917659731,18-09-2025,148.0,Fuel recharge
37451281,QY5325163484,19-09-2025,4528.35,Grocery purchase
37451226,YR8337500073,19-09-2025,3789.72,Utility payment
37452328,LE9914480676,19-09-2025,2241.47,Online shopping
37452300,ZJ8671777367,18-09-2025,1101.54,Electronics
37451137,TR7867531287,18-09-2025,2135.8,Miscellaneous
37451381,QR5093653004,18-09-2025,1412.02,Subscription
37451290,UW3792752915,19-09-2025,1835.33,Utility payment
37451031,GA8954530562,19-09-2025,2024.53,Subscription
37451175,NN9824664893,18-09-2025,2956.47,Utility payment
37452293,HW3574527317,18-09-2025,961.29,Online shopping
37451169,JZ8832528463,19-09-2025,133.01,Grocery purchase
37451812,IP2869177620,19-09-2025,3131.87,Travel booking
37451376,HE5695607110,18-09-2025,1439.87,Online shopping
37451108,GW6445024755,18-09-2025,4554.93,Medical expense
37452361,HN4858357731,18-09-2025,794.28,Restaurant bill
37452158,XY7176595433,19-09-2025,2513.62,Subscription
37451424,ZZ6851180774,18-09-2025,514.67,Restaurant bill
37452447,OA2382634157,18-09-2025,1316.37,Fuel recharge
37452372,IL6214010140,18-09-2025,831.67,Online shopping
37452239,TE0521621216,18-09-2025,262.54,Miscellaneous
37451946,AQ5528494047,18-09-2025,4354.98,Fuel recharge
37451774,KV9219437260,18-09-2025,4596.92,Miscellaneous
37451336,RK3019816298,19-09-2025,1042.64,Online shopping
37451792,LT7226994155,19-09-2025,3619.98,Medical expense
37451891,JX6856955025,18-09-2025,4005.78,Restaurant bill
37452227,TO9608504979,19-09-2025,3034.65,Medical expense
37452313,LU0005582120,18-09-2025,3407.2,Miscellaneous
37451444,LB2404870029,19-09-2025,3426.39,Grocery purchase
37451204,BH6624598299,18-09-2025,1008.3,Medical expense
37452091,WM1900226373,19-09-2025,1803.19,Online shopping
37451187,II6131372474,19-09-2025,2606.56,Travel booking
37452168,WG0954383677,19-09-2025,3574.05,Fuel recharge
37451850,VC3311493182,18-09-2025,601.32,Electronics
37451545,OC0172706436,18-09-2025,3555.29,Travel booking
37451073,TQ4410920795,19-09-2025,4237.12,Fuel recharge
37451149,AR3759920083,18-09-2025,1437.58,Grocery purchase
37451443,JB9537545455,18-09-2025,1477.49,Grocery purchase
37451201,BS1453246973,19-09-2025,313.06,Grocery purchase
37451385,AO9324065546,19-09-2025,4724.25,Online shopping
37451409,SY2513510517,18-09-2025,3422.0,Online shopping
37452053,JJ3791185846,18-09-2025,1897.08,Grocery purchase
37452401,TR4428328543,19-09-2025,3233.83,Travel booking
37451049,PC7944528990,19-09-2025,2831.67,Grocery purchase
37451749,NN3141818936,19-09-2025,120.33,Medical expense
37451695,BO1006699713,19-09-2025,93.26,Online shopping
37452232,LF3912269841,19-09-2025,4970.43,Medical expense
37452070,ZN6929089588,18-09-2025,2465.69,Travel booking
37451811,SO8789472904,18-09-2025,3845.91,Grocery purchase
37452459,TO7395432317,19-09-2025,4875.99,Miscellaneous
37451066,EC8018844272,19-09-2025,1782.26,Subscription
37452334,RU6270074929,19-09-2025,1667.8,Medical expense
37451433,XX2427923377,19-09-2025,3227.68,Restaurant bill
37451577,FA6760512408,19-09-2025,4388.14,Online shopping
37451213,NX3269451291,19-09-2025,3757.11,Fuel recharge
37451729,SW6358554254,18-09-2025,4970.56,Electronics
37451378,AC7801207969,19-09-2025,1100.24,Electronics
37451307,FN7814883751,19-09-2025,2509.85,Electronics
37451994,TD7622697299,18-09-2025,2618.79,Fuel recharge
37451111,SI4374359942,19-09-2025,1523.71,Miscellaneous
37451240,AW5175446761,18-09-2025,1492.42,Electronics
37451649,LJ1887789616,19-09-2025,1276.13,Grocery purchase
37452065,FC9277619345,19-09-2025,4553.36,Grocery purchase
37452482,TD0663552611,18-09-2025,1384.02,Grocery purchase
37452334,PK1748249793,18-09-2025,3942.05,Travel booking
37451872,FR4134089142,19-09-2025,77.94,Fuel recharge
37451846,PB1040164255,18-09-2025,1808.61,Electronics
37452112,EM8609932674,19-09-2025,2787.35,Electronics
37452444,FH3478646711,18-09-2025,4797.06,Miscellaneous
37451786,DK1208602582,19-09-2025,2976.84,Travel booking
37452079,XV9859778210,19-09-2025,1302.66,Miscellaneous
37451979,TD6221557341,19-09-2025,2114.83,Electronics
37451966,JQ7046458557,18-09-2025,4133.96,Electronics
37452007,XS5654827311,18-09-2025,2233.32,Fuel recharge
37451455,MJ6614426514,19-09-2025,1549.62,Restaurant bill
37452370,MK5483487044,19-09-2025,1309.86,Miscellaneous
37451149,MH6963038535,18-09-2025,1716.13,Travel booking
37452316,WM5936663727,19-09-2025,583.27,Miscellaneous
37451147,ER6543643696,18-09-2025,2263.51,Travel booking
37451723,DE5048497266,18-09-2025,3677.86,Subscription
37451024,TS7180417774,19-09-2025,2738.64,Restaurant bill
37451403,NK1348442492,18-09-2025,3926.91,Grocery purchase
37451392,ZW0890314786,18-09-2025,2383.03,Subscription
37451061,VH0267385729,18-09-2025,1670.41,Fuel recharge
37452248,UP8584188805,19-09-2025,2466.81,Fuel recharge
37451419,WB9597934037,18-09-2025,4593.99,Restaurant bill
37451902,OS2670020076,18-09-2025,2050.65,Grocery purchase
37451111,IH0861779481,18-09-2025,29.78,Utility payment
37451140,ZV6588551300,19-09-2025,3986.61,Miscellaneous
37451430,AZ3541823382,18-09-2025,1368.33,Online shopping
37452422,DB3175111832,19-09-2025,2776.52,Online shopping
37452173,HE5790448963,19-09-2025,31.1,Travel booking
37452136,VA6415248747,19-09-2025,2643.94,Miscellaneous
37451355,VS5710012455,18-09-2025,3652.31,Miscellaneous
37452273,JL3262740055,19-09-2025,1619.48,Restaurant bill
37451827,IP8150258213,18-09-2025,4962.69,Electronics
37451215,DG6149505474,18-09-2025,3327.34,Utility payment
37451121,EJ0614529247,19-09-2025,641.01,Utility payment
37451628,AK7413728291,19-09-2025,981.4,Miscellaneous
37451085,HC0323424183,18-09-2025,2747.83,Online shopping
37451581,VJ6469750866,19-09-2025,4696.13,Utility payment
37451701,HL2671083540,18-09-2025,2052.28,Online shopping
37452042,CS5651875404,19-09-2025,2704.93,Utility payment
37451288,CH6479757248,19-09-2025,4439.61,Online shopping
37452401,UD4159849618,19-09-2025,3628.37,Online shopping
37451771,CQ2110908836,19-09-2025,2550.58,Online shopping
37451552,DW9784771698,18-09-2025,4877.07,Restaurant bill
37451999,CF9878911031,18-09-2025,1647.31,Miscellaneous
37451844,OY8901966268,19-09-2025,1879.5,Miscellaneous
37451311,UT2864535674,19-09-2025,2060.88,Online shopping
37451015,VQ0524550742,18-09-2025,3679.52,Online shopping
37451771,GO8564794968,19-09-2025,3778.23,Electronics
37451888,YF7943776379,19-09-2025,2937.98,Medical expense
37451499,DA0908732048,18-09-2025,4984.72,Miscellaneous
37452110,FC5173242856,18-09-2025,1389.82,Travel booking
37451459,VT8986839363,18-09-2025,839.52,Utility payment
37451929,FC0867153080,19-09-2025,4868.89,Online shopping
37452430,HW2628381650,19-09-2025,1841.19,Restaurant bill
37452296,KS0882508368,19-09-2025,2816.57,Fuel recharge
37451207,FL1365766985,18-09-2025,1214.22,Restaurant bill
37452254,VN3247102251,18-09-2025,227.47,Restaurant bill
37451361,NQ0578979743,19-09-2025,3513.56,Travel booking
37451559,XA6679816726,19-09-2025,4700.6,Miscellaneous
37452132,DQ6415662629,18-09-2025,2552.04,Restaurant bill
37451056,OM0808899043,18-09-2025,4990.78,Utility payment
37451877,IP7633508947,18-09-2025,168.45,Utility payment
37451963,TX7902940916,18-09-2025,1770.53,Utility payment
37451685,XZ2655705515,19-09-2025,2936.52,Restaurant bill
37452324,AB0915601303,19-09-2025,1999.57,Medical expense
37451028,EF5193794867,18-09-2025,4446.09,Utility payment
37452256,BZ0940483813,19-09-2025,1930.6,Miscellaneous
37452155,GA7165650694,19-09-2025,4098.53,Miscellaneous
37452227,GV5316671644,19-09-2025,3157.4,Subscription
37451762,WC3670550439,19-09-2025,1289.41,Miscellaneous
37451552,JE2871920974,18-09-2025,3719.58,Electronics
37452067,WG1566841192,18-09-2025,3794.53,Miscellaneous
37451936,LA9412746420,19-09-2025,1629.97,Electronics
37451138,MU1130990260,19-09-2025,3495.35,Online shopping
37452119,UP7614990738,19-09-2025,746.1,Online shopping
37452093,LI7602306382,18-09-2025,3199.54,Subscription
37452096,WE2946912490,18-09-2025,2326.97,Fuel recharge
37451550,RS1364490878,19-09-2025,4335.0,Travel booking
37452372,LB6595837895,19-09-2025,2483.37,Miscellaneous
37452062,EU3095246034,19-09-2025,2642.96,Restaurant bill
37452457,AD2945317646,19-09-2025,2979.58,Online shopping
37451278,ZL6382424576,18-09-2025,2930.73,Online shopping
37452155,RC6053442136,18-09-2025,885.46,Medical expense
37451225,XV7328022296,19-09-2025,1740.1,Utility payment
37451494,HR0271684940,18-09-2025,145.16,Grocery purchase
37452217,MQ6162223875,19-09-2025,1097.81,Restaurant bill
37452420,IB6492222614,19-09-2025,954.58,Travel booking
37451715,ZR1249423592,19-09-2025,522.48,Online shopping
37451555,UG0716300060,18-09-2025,2577.81,Subscription
37452206,UN6377574632,19-09-2025,1519.34,Subscription
37452437,UD3619005510,18-09-2025,3758.9,Subscription
37451153,ZC0063826534,19-09-2025,1012.23,Utility payment
37452062,ZN5684691425,19-09-2025,355.49,Miscellaneous
37452288,SP3946678997,18-09-2025,4446.41,Subscription
37451883,OX4864204630,19-09-2025,2421.0,Travel booking
37451536,YK2088827472,19-09-2025,1806.05,Medical expense
37451860,QA8539873939,18-09-2025,4335.92,Medical expense
37452324,CC1675531977,18-09-2025,3973.33,Fuel recharge
37451608,MC7027533308,18-09-2025,2046.14,Fuel recharge
37452420,FI3625824288,18-09-2025,708.93,Travel booking
37451930,SS6132540856,18-09-2025,984.29,Restaurant bill
37451012,PF8713643213,18-09-2025,2414.35,Utility payment
37452422,EQ7497581518,19-09-2025,1256.05,Subscription
37451229,SR0980229671,18-09-2025,1971.96,Online shopping
